index,number_of_siblings,direct_admission,CCA,learning_style,student_id,gender,tuition,final_test,n_male,n_female,age,hours_per_week,attendance_rate,sleep_time,wake_time,mode_of_transport,bag_color,sleep_duration,class_size,female_ratio
13211,1,Yes,None,Auditory,VJT3XH,Male,No,76.0,17.0,0.0,16.0,9.0,95.0,21:00,5:00,public transport,black,8.0,17.0,0.0
13212,1,Yes,None,Auditory,GHORUK,Male,No,85.0,16.0,6.0,15.0,6.0,91.0,22:30,6:30,private transport,black,8.0,22.0,0.2727272727272727
13213,1,Yes,Clubs,Auditory,156ZGI,Male,No,44.0,23.0,2.0,15.0,12.0,48.0,1:00,5:00,public transport,green,4.0,25.0,0.08
13215,2,No,Clubs,Auditory,0V51XO,Male,Yes,60.0,11.0,11.0,15.0,8.0,95.0,21:30,5:30,public transport,red,8.0,22.0,0.5
13217,1,No,Arts,Auditory,MKOOKY,Male,No,51.0,19.0,6.0,15.0,6.0,92.0,23:00,7:00,walk,white,8.0,25.0,0.24
13218,0,No,Sports,Visual,1VDPRA,Female,No,92.0,0.0,23.0,15.0,8.0,93.0,22:30,6:30,private transport,yellow,8.0,23.0,1.0
13219,2,No,Arts,Auditory,LGNSZQ,Male,Yes,68.0,18.0,3.0,15.0,17.0,98.0,23:00,7:00,walk,black,8.0,21.0,0.14285714285714285
13220,0,Yes,None,Visual,Y6MKQM,Male,Yes,90.0,14.0,2.0,16.0,9.0,98.0,22:30,6:30,private transport,red,8.0,16.0,0.125
13221,0,Yes,None,Auditory,JQUCDL,Female,No,72.0,10.0,9.0,16.0,15.0,95.0,23:00,7:00,walk,green,8.0,19.0,0.47368421052631576
13222,2,No,None,Visual,MR7RQY,Female,No,69.0,20.0,3.0,16.0,11.0,99.0,22:30,6:30,private transport,black,8.0,23.0,0.13043478260869565
13223,1,No,Arts,Auditory,1PZEJR,Female,No,62.0,23.0,5.0,15.0,7.0,98.0,23:00,7:00,walk,yellow,8.0,28.0,0.17857142857142858
13224,2,Yes,Arts,Visual,15MGBO,Male,No,74.0,13.0,7.0,16.0,13.0,99.0,22:30,6:30,private transport,green,8.0,20.0,0.35
13225,0,Yes,None,Visual,8I52B2,Male,No,87.0,12.0,8.0,16.0,7.0,99.0,22:30,6:30,private transport,green,8.0,20.0,0.4
13226,1,Yes,Sports,Auditory,CGFC82,Male,Yes,76.0,17.0,3.0,16.0,17.0,100.0,22:00,6:00,private transport,blue,8.0,20.0,0.15
13227,2,Yes,Clubs,Visual,QPZ2L8,Male,No,70.0,15.0,5.0,16.0,11.0,95.0,21:30,5:30,public transport,green,8.0,20.0,0.25
13228,0,No,None,Visual,B4XVQ6,Male,Yes,90.0,10.0,13.0,15.0,8.0,98.0,21:00,5:00,public transport,black,8.0,23.0,0.5652173913043478
13229,1,No,Sports,Visual,VXJ7Z7,Male,No,78.0,14.0,11.0,15.0,7.0,91.0,21:00,5:00,public transport,red,8.0,25.0,0.44
13230,0,No,Arts,Visual,IJMFC8,Female,No,49.0,16.0,4.0,16.0,12.0,99.0,21:00,5:00,public transport,red,8.0,20.0,0.2
13231,0,No,Arts,Visual,5087T0,Male,No,73.0,14.0,14.0,16.0,19.0,95.0,21:00,5:00,public transport,blue,8.0,28.0,0.5
13232,0,No,Sports,Visual,DYKMH9,Male,Yes,90.0,14.0,4.0,15.0,7.0,92.0,21:30,5:30,public transport,blue,8.0,18.0,0.2222222222222222
13233,0,Yes,Arts,Auditory,TV2BZK,Female,Yes,75.0,4.0,12.0,16.0,10.0,92.0,21:00,5:00,public transport,blue,8.0,16.0,0.75
13234,1,No,Clubs,Auditory,PZSF0M,Female,No,39.0,26.0,2.0,15.0,8.0,68.0,0:30,6:30,private transport,black,6.0,28.0,0.07142857142857142
13235,1,No,Sports,Visual,3ZMM3B,Male,Y,48.0,10.0,20.0,15.0,8.0,94.0,21:30,5:30,public transport,yellow,8.0,30.0,0.6666666666666666
13236,1,Yes,Arts,Auditory,KY7IDW,Female,Yes,80.0,9.0,13.0,16.0,8.0,92.0,23:00,7:00,walk,red,8.0,22.0,0.5909090909090909
13237,1,No,Sports,Auditory,FWYYSZ,Male,Yes,45.0,23.0,2.0,15.0,2.0,59.0,1:00,7:00,walk,black,6.0,25.0,0.08
13238,2,No,Sports,Auditory,A9FC4R,Female,Yes,58.0,3.0,19.0,15.0,16.0,94.0,21:30,5:30,public transport,yellow,8.0,22.0,0.8636363636363636
13239,0,Yes,None,Visual,JO0L3K,Female,Yes,76.0,5.0,11.0,16.0,5.0,100.0,22:30,6:30,private transport,red,8.0,16.0,0.6875
13240,1,No,Sports,Visual,6D45RM,Female,N,58.0,14.0,12.0,16.0,17.0,98.0,22:00,6:00,private transport,white,8.0,26.0,0.46153846153846156
13242,2,No,Sports,Auditory,H6OYRI,Female,No,56.0,16.0,6.0,16.0,19.0,93.0,21:30,5:30,public transport,blue,8.0,22.0,0.2727272727272727
13243,1,No,Sports,Auditory,V2WDAG,Female,Yes,53.0,24.0,5.0,16.0,7.0,91.0,22:30,6:30,private transport,green,8.0,29.0,0.1724137931034483
13244,2,No,Arts,Auditory,BZVQNU,Male,Yes,57.0,19.0,1.0,15.0,12.0,94.0,23:00,7:00,walk,green,8.0,20.0,0.05
13245,0,No,Arts,Auditory,E65JAF,Male,Yes,68.0,22.0,0.0,16.0,8.0,98.0,23:00,7:00,walk,red,8.0,22.0,0.0
13246,2,No,Clubs,Visual,DT4QWU,Female,Yes,59.0,19.0,3.0,15.0,7.0,94.0,21:00,5:00,public transport,red,8.0,22.0,0.13636363636363635
13247,0,No,Arts,Auditory,Y1DV4V,Male,Yes,50.0,18.0,4.0,15.0,14.0,78.0,0:00,6:00,private transport,red,6.0,22.0,0.18181818181818182
13250,1,Yes,None,Visual,I1T41R,Female,No,61.0,6.0,21.0,15.0,18.0,92.0,22:30,6:30,private transport,yellow,8.0,27.0,0.7777777777777778
13251,0,No,None,Visual,V9ZF3X,Male,Yes,69.0,10.0,12.0,16.0,13.0,93.0,23:00,7:00,walk,green,8.0,22.0,0.5454545454545454
13252,0,No,Sports,Auditory,N0XTVV,Female,No,57.0,14.0,7.0,15.0,18.0,99.0,23:00,7:00,walk,yellow,8.0,21.0,0.3333333333333333
13253,1,No,Sports,Auditory,CFH8Z7,Male,No,45.0,25.0,0.0,16.0,12.0,91.0,21:30,5:30,public transport,black,8.0,25.0,0.0
13254,0,No,Sports,Auditory,J9XV6H,Female,Yes,66.0,22.0,5.0,15.0,13.0,99.0,22:00,6:00,private transport,yellow,8.0,27.0,0.18518518518518517
13255,1,No,Clubs,Visual,I52DBH,Male,Yes,63.0,13.0,15.0,15.0,20.0,94.0,22:30,6:30,private transport,yellow,8.0,28.0,0.5357142857142857
13256,0,No,Clubs,Auditory,6UESKE,Male,Yes,69.0,20.0,1.0,16.0,12.0,94.0,22:30,5:30,public transport,yellow,7.0,21.0,0.047619047619047616
13257,1,No,Clubs,Auditory,JB0I4X,Female,Yes,46.0,2.0,28.0,15.0,1.0,71.0,0:00,7:00,walk,red,7.0,30.0,0.9333333333333333
13258,1,Yes,Clubs,Visual,LA5S7V,Female,N,47.0,11.0,14.0,15.0,8.0,58.0,0:30,5:30,public transport,yellow,5.0,25.0,0.56
13259,1,No,Arts,Auditory,S4RR0X,Male,Yes,45.0,19.0,5.0,16.0,2.0,,21:00,5:00,public transport,green,8.0,24.0,0.20833333333333334
13260,0,No,None,Visual,FZSBM6,Male,No,92.0,19.0,0.0,16.0,6.0,94.0,22:30,6:30,private transport,black,8.0,19.0,0.0
13261,1,Yes,Sports,Auditory,TB9GKT,Female,No,47.0,3.0,22.0,15.0,13.0,96.0,22:00,6:00,private transport,white,8.0,25.0,0.88
13262,1,Yes,Arts,Auditory,9BO0HO,Female,Yes,71.0,3.0,16.0,15.0,17.0,,21:30,5:30,public transport,yellow,8.0,19.0,0.8421052631578947
13263,0,No,Arts,Visual,O4I4A7,Female,Yes,78.0,0.0,28.0,15.0,10.0,90.0,22:30,6:30,private transport,green,8.0,28.0,1.0
13264,2,No,None,Auditory,M5B3E8,Male,Yes,77.0,17.0,4.0,,8.0,94.0,23:00,7:00,walk,green,8.0,21.0,0.19047619047619047
13265,0,No,None,Visual,NZRBDD,Female,Yes,88.0,1.0,22.0,16.0,9.0,91.0,22:00,5:00,public transport,red,7.0,23.0,0.9565217391304348
13266,1,Yes,Sports,Visual,EICT96,Male,No,59.0,16.0,11.0,16.0,15.0,96.0,21:00,5:00,public transport,black,8.0,27.0,0.4074074074074074
13267,1,Yes,Sports,Visual,QBFXH9,Male,Yes,67.0,19.0,8.0,15.0,10.0,92.0,23:00,7:00,walk,red,8.0,27.0,0.2962962962962963
13268,2,Yes,Clubs,Auditory,84CKHX,Male,No,62.0,13.0,3.0,16.0,14.0,96.0,22:00,6:00,private transport,yellow,8.0,16.0,0.1875
13269,0,No,Sports,Visual,LQM3GH,Female,Yes,79.0,16.0,5.0,16.0,9.0,98.0,23:00,7:00,walk,white,8.0,21.0,0.23809523809523808
13270,0,No,Arts,Auditory,W0YQ9F,Male,Yes,66.0,21.0,0.0,15.0,20.0,90.0,22:00,6:00,private transport,black,8.0,21.0,0.0
13271,2,No,Sports,Auditory,5MFOO9,Male,No,59.0,16.0,6.0,16.0,8.0,98.0,21:30,5:30,public transport,blue,8.0,22.0,0.2727272727272727
13272,1,No,Arts,Auditory,2GSMO3,Male,No,51.0,22.0,9.0,16.0,10.0,95.0,23:00,7:00,walk,black,8.0,31.0,0.2903225806451613
13273,0,No,Arts,Auditory,4ZFALO,Female,Yes,71.0,6.0,15.0,15.0,12.0,92.0,22:00,6:00,private transport,black,8.0,21.0,0.7142857142857143
13274,0,No,Arts,Auditory,39OPE3,Male,No,71.0,11.0,11.0,16.0,11.0,99.0,22:00,6:00,private transport,blue,8.0,22.0,0.5
13275,2,No,Arts,Auditory,59JJ8K,Female,No,47.0,17.0,7.0,16.0,3.0,63.0,0:00,6:00,private transport,red,6.0,24.0,0.2916666666666667
13277,1,No,Arts,Visual,0N3L8E,Female,No,49.0,20.0,10.0,16.0,3.0,75.0,23:00,6:00,private transport,blue,7.0,30.0,0.3333333333333333
13278,1,No,None,Auditory,LB6OPE,Female,Yes,64.0,16.0,12.0,16.0,12.0,97.0,21:30,5:30,public transport,red,8.0,28.0,0.42857142857142855
13280,2,No,None,Auditory,BVZC76,Female,No,53.0,1.0,21.0,16.0,8.0,93.0,21:30,5:30,public transport,black,8.0,22.0,0.9545454545454546
13281,0,No,Sports,Auditory,F08YN9,Male,Yes,81.0,13.0,8.0,16.0,8.0,93.0,21:30,5:30,public transport,red,8.0,21.0,0.38095238095238093
13282,1,No,Sports,Auditory,R7HM27,Male,No,55.0,22.0,5.0,15.0,20.0,90.0,23:00,7:00,walk,blue,8.0,27.0,0.18518518518518517
13283,1,No,Arts,Visual,U02PDF,Male,Yes,75.0,18.0,7.0,15.0,14.0,93.0,23:00,7:00,walk,blue,8.0,25.0,0.28
13284,0,No,Arts,Auditory,4IDNZV,Female,Yes,82.0,17.0,5.0,16.0,9.0,91.0,22:30,6:30,private transport,red,8.0,22.0,0.22727272727272727
13286,0,No,Clubs,Auditory,C49JSG,Male,Yes,67.0,13.0,8.0,16.0,12.0,91.0,23:00,7:00,walk,green,8.0,21.0,0.38095238095238093
13287,2,No,None,Auditory,2SV7WB,Male,No,41.0,15.0,8.0,15.0,1.0,65.0,0:30,6:30,private transport,blue,6.0,23.0,0.34782608695652173
13288,1,Yes,Sports,Visual,IH3S67,Female,Yes,79.0,9.0,8.0,15.0,10.0,91.0,22:30,6:30,private transport,blue,8.0,17.0,0.47058823529411764
13289,1,Yes,Sports,Auditory,EALSMK,Male,Yes,68.0,12.0,7.0,16.0,18.0,96.0,21:00,5:00,public transport,green,8.0,19.0,0.3684210526315789
13290,1,No,Sports,Auditory,4830MJ,Male,Yes,68.0,22.0,6.0,16.0,5.0,99.0,23:00,7:00,walk,yellow,8.0,28.0,0.21428571428571427
13291,2,No,Clubs,Auditory,6J2GLQ,Male,No,53.0,12.0,7.0,15.0,13.0,98.0,22:30,6:30,private transport,yellow,8.0,19.0,0.3684210526315789
13292,1,Yes,Sports,Auditory,GZVPEG,Female,No,47.0,22.0,8.0,15.0,8.0,92.0,22:30,6:30,private transport,blue,8.0,30.0,0.26666666666666666
13293,0,No,Sports,Auditory,D0WA51,Male,Yes,77.0,11.0,10.0,15.0,9.0,95.0,22:00,6:00,private transport,yellow,8.0,21.0,0.47619047619047616
13294,1,No,Arts,Visual,P8GZ76,Male,Yes,73.0,24.0,0.0,16.0,11.0,98.0,21:00,5:00,public transport,yellow,8.0,24.0,0.0
13295,2,Yes,Sports,Visual,SDP7Q1,Male,No,73.0,14.0,6.0,16.0,19.0,,22:00,6:00,private transport,white,8.0,20.0,0.3
13296,1,No,Clubs,Visual,Z1W3NP,Male,Yes,53.0,25.0,2.0,16.0,19.0,95.0,21:30,5:30,public transport,yellow,8.0,27.0,0.07407407407407407
13297,1,No,Sports,Auditory,AE5HMK,Male,No,46.0,23.0,6.0,16.0,15.0,92.0,21:30,5:30,public transport,blue,8.0,29.0,0.20689655172413793
13298,2,No,Clubs,Visual,PSM83O,Female,No,70.0,19.0,3.0,15.0,10.0,96.0,22:30,6:30,private transport,white,8.0,22.0,0.13636363636363635
13299,2,No,Sports,Visual,WBU2DI,Male,Yes,75.0,15.0,4.0,15.0,8.0,100.0,22:30,6:30,private transport,yellow,8.0,19.0,0.21052631578947367
13300,2,No,None,Auditory,KTL29Q,Female,Yes,63.0,8.0,10.0,16.0,13.0,98.0,23:00,7:00,walk,yellow,8.0,18.0,0.5555555555555556
13301,2,No,Sports,Auditory,2XG06R,Male,Yes,58.0,19.0,3.0,15.0,7.0,90.0,22:00,6:00,private transport,red,8.0,22.0,0.13636363636363635
13303,0,Yes,Clubs,Visual,QFJAJ9,Female,Yes,79.0,9.0,9.0,16.0,5.0,93.0,22:30,6:30,private transport,yellow,8.0,18.0,0.5
13305,1,Yes,Clubs,Visual,G472Q6,Female,Yes,67.0,8.0,19.0,15.0,11.0,91.0,22:00,6:00,private transport,yellow,8.0,27.0,0.7037037037037037
13306,1,No,Arts,Visual,LYXE6Y,Male,No,54.0,10.0,14.0,16.0,9.0,97.0,21:00,5:00,public transport,green,8.0,24.0,0.5833333333333334
13308,0,Yes,Arts,Visual,NG2K1P,Male,No,75.0,15.0,0.0,16.0,12.0,100.0,21:30,5:30,public transport,red,8.0,15.0,0.0
13309,0,Yes,Sports,Auditory,RSPVMD,Female,No,72.0,17.0,2.0,16.0,7.0,95.0,21:00,5:00,public transport,white,8.0,19.0,0.10526315789473684
13310,0,No,None,Visual,8LE8OZ,Male,No,96.0,22.0,1.0,16.0,6.0,100.0,21:00,5:00,public transport,white,8.0,23.0,0.043478260869565216
13311,1,Yes,Sports,Auditory,5RQG5U,Female,No,79.0,12.0,9.0,15.0,7.0,99.0,21:00,5:00,public transport,white,8.0,21.0,0.42857142857142855
13313,1,No,Arts,Auditory,I95JSY,Male,Yes,51.0,22.0,8.0,16.0,8.0,95.0,22:00,6:00,private transport,red,8.0,30.0,0.26666666666666666
13314,1,No,Sports,Auditory,SB2WZ5,Female,No,53.0,11.0,19.0,15.0,11.0,94.0,22:00,6:00,private transport,yellow,8.0,30.0,0.6333333333333333
13315,1,Yes,Clubs,Auditory,Q7RQMG,Male,Yes,86.0,16.0,6.0,16.0,7.0,93.0,23:00,7:00,walk,red,8.0,22.0,0.2727272727272727
13316,1,Yes,Arts,Auditory,19PSII,Female,Yes,71.0,9.0,10.0,15.0,19.0,93.0,21:00,5:00,public transport,green,8.0,19.0,0.5263157894736842
13317,2,Yes,None,Visual,QPTWOU,Male,No,78.0,10.0,4.0,16.0,10.0,97.0,21:30,5:30,public transport,red,8.0,14.0,0.2857142857142857
13318,1,No,Arts,Auditory,I0KCFQ,Female,Yes,60.0,23.0,4.0,15.0,20.0,100.0,22:00,6:00,private transport,red,8.0,27.0,0.14814814814814814
13319,1,No,Clubs,Auditory,2SDZJI,Female,Yes,55.0,5.0,22.0,15.0,9.0,99.0,22:30,6:30,private transport,green,8.0,27.0,0.8148148148148148
13320,0,No,Sports,Visual,PM0VIC,Female,No,64.0,15.0,5.0,15.0,10.0,90.0,21:30,5:30,public transport,blue,8.0,20.0,0.25
13321,0,No,Clubs,Auditory,LGZYGD,Female,No,70.0,0.0,27.0,15.0,13.0,100.0,22:30,6:30,private transport,green,8.0,27.0,1.0
13322,1,Yes,None,Visual,S7ID18,Female,Yes,91.0,4.0,17.0,15.0,5.0,94.0,22:00,6:00,private transport,yellow,8.0,21.0,0.8095238095238095
13323,2,Yes,Sports,Visual,6QK7KC,Male,No,43.0,16.0,8.0,16.0,2.0,,21:00,5:00,public transport,green,8.0,24.0,0.3333333333333333
13324,1,No,Clubs,Auditory,AUZUP9,Male,Yes,70.0,12.0,16.0,15.0,8.0,91.0,22:30,6:30,private transport,white,8.0,28.0,0.5714285714285714
13325,2,No,Arts,Auditory,P0PGR9,Male,No,55.0,11.0,11.0,16.0,9.0,94.0,22:00,6:00,private transport,blue,8.0,22.0,0.5
13326,0,No,Sports,Auditory,XTDF5O,Female,No,57.0,15.0,6.0,16.0,18.0,92.0,21:00,5:00,public transport,blue,8.0,21.0,0.2857142857142857
13327,1,No,Clubs,Auditory,P8XHN3,Male,Yes,58.0,18.0,9.0,15.0,17.0,90.0,23:00,7:00,walk,red,8.0,27.0,0.3333333333333333
13328,1,Yes,Sports,Auditory,TBBEIL,Male,Yes,73.0,12.0,8.0,16.0,8.0,96.0,21:00,5:00,public transport,blue,8.0,20.0,0.4
13329,0,No,Clubs,Visual,82UQCM,Female,Yes,89.0,11.0,8.0,15.0,8.0,94.0,22:30,6:30,private transport,blue,8.0,19.0,0.42105263157894735
13330,2,No,Arts,Visual,3PG3PT,Male,No,79.0,17.0,0.0,16.0,7.0,100.0,21:00,5:00,public transport,red,8.0,17.0,0.0
13331,0,No,Clubs,Visual,F0527N,Female,No,52.0,6.0,14.0,15.0,10.0,97.0,22:00,6:00,private transport,black,8.0,20.0,0.7
13332,1,No,Sports,Auditory,KRFC98,Female,Yes,57.0,8.0,23.0,16.0,9.0,98.0,21:00,5:00,public transport,green,8.0,31.0,0.7419354838709677
13333,0,Yes,Clubs,Auditory,JFILWK,Female,No,73.0,7.0,12.0,16.0,17.0,96.0,23:00,7:00,walk,green,8.0,19.0,0.631578947368421
13334,1,No,Sports,Auditory,3T3LQL,Female,Yes,63.0,13.0,14.0,16.0,18.0,98.0,21:30,5:30,public transport,blue,8.0,27.0,0.5185185185185185
13335,0,No,None,Auditory,TGE8U5,Female,No,76.0,4.0,23.0,15.0,4.0,91.0,21:00,5:00,public transport,blue,8.0,27.0,0.8518518518518519
13336,0,Yes,Arts,Visual,KZ78CL,Male,No,85.0,15.0,1.0,16.0,7.0,99.0,21:30,5:30,public transport,white,8.0,16.0,0.0625
13337,1,Yes,Sports,Auditory,M3G8UM,Female,No,77.0,11.0,9.0,15.0,9.0,94.0,22:30,6:30,private transport,white,8.0,20.0,0.45
13338,0,Yes,None,Visual,AVDROF,Female,No,82.0,8.0,10.0,,7.0,95.0,22:00,6:00,private transport,white,8.0,18.0,0.5555555555555556
13340,1,No,Arts,Visual,1QXFZ5,Female,No,56.0,10.0,16.0,15.0,14.0,99.0,21:00,5:00,public transport,green,8.0,26.0,0.6153846153846154
13342,2,No,Arts,Visual,DTRL94,Male,Yes,73.0,12.0,7.0,15.0,10.0,96.0,22:00,6:00,private transport,yellow,8.0,19.0,0.3684210526315789
13344,0,No,Arts,Auditory,BCFP3S,Male,Yes,69.0,20.0,2.0,16.0,10.0,95.0,22:00,6:00,private transport,black,8.0,22.0,0.09090909090909091
13345,0,No,Sports,Auditory,5SV27M,Male,No,72.0,17.0,4.0,15.0,20.0,99.0,22:30,6:30,private transport,blue,8.0,21.0,0.19047619047619047
13346,2,Yes,Sports,Auditory,ISVI1J,Male,No,60.0,16.0,0.0,16.0,11.0,100.0,23:00,7:00,walk,blue,8.0,16.0,0.0
13347,0,Yes,Clubs,Visual,EX2S00,Male,No,81.0,13.0,8.0,15.0,6.0,92.0,21:00,5:00,public transport,black,8.0,21.0,0.38095238095238093
13348,0,No,Arts,Visual,58JPUW,Female,Yes,93.0,14.0,8.0,16.0,10.0,90.0,21:00,5:00,public transport,white,8.0,22.0,0.36363636363636365
13349,1,No,Sports,Visual,R9SP2Y,Female,No,53.0,15.0,14.0,16.0,19.0,91.0,22:00,6:00,private transport,blue,8.0,29.0,0.4827586206896552
13351,0,No,None,Visual,R82PAI,Male,No,81.0,19.0,5.0,15.0,7.0,90.0,21:30,5:30,public transport,red,8.0,24.0,0.20833333333333334
13352,1,Yes,Clubs,Auditory,9U7VC4,Female,Yes,72.0,14.0,7.0,,13.0,96.0,21:30,5:30,public transport,white,8.0,21.0,0.3333333333333333
13355,0,Yes,Arts,Visual,1DKPYQ,Female,No,76.0,6.0,13.0,15.0,13.0,98.0,23:00,7:00,walk,white,8.0,19.0,0.6842105263157895
13356,0,No,Sports,Auditory,WMWJIU,Male,No,60.0,19.0,1.0,16.0,17.0,100.0,22:30,6:30,private transport,blue,8.0,20.0,0.05
13357,1,No,None,Visual,4JRQYC,Male,Yes,66.0,28.0,0.0,16.0,11.0,94.0,21:30,5:30,public transport,blue,8.0,28.0,0.0
13358,1,No,Arts,Visual,RAPY5F,Male,No,51.0,27.0,3.0,16.0,9.0,92.0,23:00,7:00,walk,black,8.0,30.0,0.1
13359,1,No,Arts,Auditory,VRLFWC,Male,No,48.0,21.0,4.0,16.0,0.0,59.0,0:00,5:00,public transport,green,5.0,25.0,0.16
13360,1,Yes,None,Visual,ZN5LCP,Female,No,96.0,9.0,12.0,15.0,6.0,90.0,23:00,7:00,walk,yellow,8.0,21.0,0.5714285714285714
13362,1,No,Clubs,Visual,BFB3C2,Male,No,46.0,29.0,1.0,16.0,2.0,91.0,22:00,6:00,private transport,yellow,8.0,30.0,0.03333333333333333
13363,2,No,None,Visual,Z0TG8W,Male,Yes,73.0,18.0,1.0,16.0,16.0,95.0,22:30,6:30,private transport,red,8.0,19.0,0.05263157894736842
13364,1,Yes,None,Visual,B9IE6V,Male,Yes,82.0,12.0,5.0,16.0,7.0,94.0,22:00,6:00,private transport,blue,8.0,17.0,0.29411764705882354
13365,2,No,Sports,Auditory,G8P3K3,Male,No,51.0,11.0,9.0,15.0,6.0,91.0,22:30,5:30,public transport,white,7.0,20.0,0.45
13366,0,No,Arts,Visual,NX13FH,Male,No,72.0,24.0,4.0,16.0,15.0,96.0,21:30,5:30,public transport,blue,8.0,28.0,0.14285714285714285
13367,0,No,None,Visual,GU3CRE,Female,Yes,90.0,9.0,9.0,16.0,5.0,94.0,21:30,5:30,public transport,black,8.0,18.0,0.5
13368,1,Yes,Arts,Auditory,FUDDGD,Male,Yes,43.0,16.0,8.0,15.0,4.0,96.0,21:00,5:00,public transport,blue,8.0,24.0,0.3333333333333333
13369,1,No,Sports,Auditory,I2P2Z5,Male,No,55.0,11.0,16.0,16.0,9.0,95.0,23:00,7:00,walk,green,8.0,27.0,0.5925925925925926
13371,1,No,Arts,Auditory,Q1OEL7,Female,No,51.0,7.0,17.0,15.0,8.0,96.0,22:30,6:30,private transport,blue,8.0,24.0,0.7083333333333334
13372,0,No,None,Visual,AU134H,Male,No,78.0,22.0,5.0,16.0,10.0,94.0,22:30,6:30,private transport,white,8.0,27.0,0.18518518518518517
13373,2,No,Sports,Auditory,DBSVZ7,Female,No,40.0,15.0,7.0,16.0,2.0,93.0,23:00,7:00,walk,green,8.0,22.0,0.3181818181818182
13374,0,No,None,Visual,GMFFFI,Male,Yes,85.0,11.0,7.0,15.0,9.0,94.0,21:30,5:30,public transport,red,8.0,18.0,0.3888888888888889
13375,0,No,Sports,Visual,3V3LVB,Female,No,79.0,12.0,15.0,,9.0,95.0,23:00,7:00,walk,blue,8.0,27.0,0.5555555555555556
13376,1,Yes,Sports,Auditory,QANCEL,Male,Y,77.0,12.0,5.0,16.0,6.0,93.0,21:00,5:00,public transport,blue,8.0,17.0,0.29411764705882354
13377,1,No,Sports,Auditory,8JQBWM,Female,Yes,64.0,21.0,7.0,16.0,13.0,92.0,22:30,6:30,private transport,white,8.0,28.0,0.25
13378,1,No,Sports,Auditory,YF2HCL,Male,Yes,59.0,24.0,3.0,15.0,7.0,99.0,21:00,5:00,public transport,white,8.0,27.0,0.1111111111111111
13379,1,No,Clubs,Visual,3UNL8P,Female,No,52.0,22.0,8.0,16.0,9.0,90.0,22:30,6:30,private transport,black,8.0,30.0,0.26666666666666666
13380,0,Yes,Clubs,Auditory,KXIEJA,Male,No,74.0,16.0,3.0,15.0,15.0,93.0,21:00,5:00,public transport,red,8.0,19.0,0.15789473684210525
13381,1,Yes,Sports,Visual,6WRIOH,Female,No,58.0,16.0,11.0,15.0,13.0,100.0,22:00,6:00,private transport,blue,8.0,27.0,0.4074074074074074
13382,1,No,Arts,Visual,CUSS5D,Female,No,48.0,26.0,4.0,15.0,13.0,98.0,23:00,7:00,walk,white,8.0,30.0,0.13333333333333333
13384,2,No,Arts,Auditory,H5HHMY,Female,No,44.0,18.0,6.0,15.0,1.0,94.0,21:00,5:00,public transport,green,8.0,24.0,0.25
13386,1,Yes,Arts,Auditory,YU97EN,Female,No,42.0,22.0,6.0,15.0,14.0,97.0,21:00,5:00,public transport,black,8.0,28.0,0.21428571428571427
13387,2,No,Arts,Visual,MDJB73,Male,Yes,61.0,22.0,0.0,16.0,6.0,95.0,21:00,5:00,public transport,green,8.0,22.0,0.0
13388,1,Yes,Sports,Auditory,G1M8JR,Female,Yes,75.0,6.0,11.0,15.0,5.0,95.0,21:30,5:30,public transport,green,8.0,17.0,0.6470588235294118
13389,0,No,None,Auditory,RZBAJG,Female,Yes,69.0,21.0,0.0,15.0,7.0,92.0,22:30,6:30,private transport,black,8.0,21.0,0.0
13390,2,Yes,Clubs,Visual,D10AZT,Male,No,68.0,13.0,2.0,16.0,15.0,96.0,23:00,7:00,walk,blue,8.0,15.0,0.13333333333333333
13391,0,No,Arts,Auditory,12TI5Z,Male,No,68.0,17.0,3.0,16.0,20.0,94.0,21:00,5:00,public transport,blue,8.0,20.0,0.15
13392,1,Yes,Arts,Visual,IHIQX3,Female,No,39.0,27.0,1.0,15.0,4.0,98.0,22:00,6:00,private transport,yellow,8.0,28.0,0.03571428571428571
13393,1,No,Clubs,Visual,5Q2J08,Male,Yes,52.0,10.0,20.0,16.0,6.0,97.0,21:00,5:00,public transport,yellow,8.0,30.0,0.6666666666666666
13395,2,No,Clubs,Auditory,8JI19S,Male,Yes,56.0,19.0,3.0,15.0,5.0,92.0,21:00,5:00,public transport,green,8.0,22.0,0.13636363636363635
13397,1,Yes,None,Auditory,JMN9WV,Male,Yes,85.0,19.0,3.0,15.0,8.0,,22:00,6:00,private transport,red,8.0,22.0,0.13636363636363635
13398,2,Yes,None,Visual,V67A9W,Female,Yes,84.0,12.0,2.0,16.0,8.0,96.0,21:00,5:00,public transport,yellow,8.0,14.0,0.14285714285714285
13399,0,No,None,Auditory,2Y7GQV,Female,No,63.0,7.0,14.0,16.0,6.0,100.0,21:00,5:00,public transport,green,8.0,21.0,0.6666666666666666
13400,0,Yes,None,Visual,87H0HF,Female,Yes,85.0,1.0,15.0,15.0,9.0,91.0,21:30,5:30,public transport,green,8.0,16.0,0.9375
13401,0,No,Sports,Visual,LN9KPL,Female,Y,79.0,19.0,5.0,16.0,6.0,97.0,23:00,7:00,walk,black,8.0,24.0,0.20833333333333334
13403,1,No,Arts,Auditory,F09K1X,Female,Yes,70.0,19.0,9.0,15.0,14.0,95.0,21:00,5:00,public transport,red,8.0,28.0,0.32142857142857145
