index,number_of_siblings,direct_admission,CCA,learning_style,student_id,gender,tuition,final_test,n_male,n_female,age,hours_per_week,attendance_rate,sleep_time,wake_time,mode_of_transport,bag_color,sleep_duration,sleep_lessthan6hrs,class_size,female_ratio,class_size_group,class_size_tertile
14064,0,No,Arts,Auditory,3ZQ1B1,Male,No,63.0,25.0,2.0,,11.0,93.0,22:00,6:00,private transport,blue,8.0,False,27.0,0.07407407407407407,Large (25-31),Higher (26-31)
14065,2,No,Sports,Auditory,R3Y3V4,Female,Yes,74.0,15.0,4.0,16.0,8.0,91.0,22:30,6:30,private transport,yellow,8.0,False,19.0,0.21052631578947367,Small (14-19),Lower (14-21)
14066,0,Yes,Clubs,Visual,D3OSS4,Male,No,75.0,12.0,3.0,,6.0,98.0,23:00,7:00,walk,white,8.0,False,15.0,0.2,Small (14-19),Lower (14-21)
14067,1,No,Clubs,Visual,HURW72,Male,No,45.0,12.0,12.0,15.0,4.0,91.0,23:00,7:00,walk,green,8.0,False,24.0,0.5,Medium (20-24),Middle (22-25)
14068,2,No,Clubs,Auditory,860AXZ,Female,Yes,70.0,21.0,0.0,15.0,19.0,91.0,22:00,6:00,private transport,blue,8.0,False,21.0,0.0,Medium (20-24),Lower (14-21)
14069,1,No,None,Auditory,5JQ14D,Male,Yes,74.0,23.0,5.0,15.0,8.0,91.0,23:00,7:00,walk,blue,8.0,False,28.0,0.17857142857142858,Large (25-31),Higher (26-31)
14070,0,No,Sports,Auditory,8T5X3V,Female,Yes,74.0,15.0,8.0,15.0,19.0,90.0,22:00,6:00,private transport,black,8.0,False,23.0,0.34782608695652173,Medium (20-24),Middle (22-25)
14071,0,No,Arts,Auditory,A7B08K,Female,Yes,94.0,23.0,2.0,15.0,9.0,94.0,21:30,5:30,public transport,green,8.0,False,25.0,0.08,Large (25-31),Middle (22-25)
14072,0,No,Clubs,Auditory,7ONCKM,Male,No,77.0,18.0,5.0,16.0,9.0,97.0,21:00,5:00,public transport,green,8.0,False,23.0,0.21739130434782608,Medium (20-24),Middle (22-25)
14073,0,No,Arts,Auditory,V4LZSX,Female,Yes,72.0,7.0,14.0,16.0,9.0,97.0,22:00,6:00,private transport,black,8.0,False,21.0,0.6666666666666666,Medium (20-24),Lower (14-21)
14074,1,Yes,None,Auditory,CV943P,Female,No,82.0,20.0,2.0,16.0,6.0,91.0,22:00,6:00,private transport,black,8.0,False,22.0,0.09090909090909091,Medium (20-24),Middle (22-25)
14075,0,No,None,Auditory,3G11UN,Female,Yes,73.0,2.0,21.0,15.0,9.0,92.0,23:00,7:00,walk,green,8.0,False,23.0,0.9130434782608695,Medium (20-24),Middle (22-25)
14076,0,No,Clubs,Auditory,TXQ9SK,Male,No,64.0,24.0,3.0,16.0,19.0,92.0,23:00,7:00,walk,yellow,8.0,False,27.0,0.1111111111111111,Large (25-31),Higher (26-31)
14077,1,No,Clubs,Auditory,QNIDRQ,Male,No,54.0,18.0,13.0,16.0,18.0,98.0,23:00,7:00,walk,red,8.0,False,31.0,0.41935483870967744,Large (25-31),Higher (26-31)
14078,0,No,Sports,Auditory,WZLC3A,Female,Yes,71.0,18.0,4.0,15.0,8.0,93.0,22:30,6:30,private transport,yellow,8.0,False,22.0,0.18181818181818182,Medium (20-24),Middle (22-25)
14079,1,Yes,Sports,Auditory,VQAWW2,Female,Yes,80.0,10.0,11.0,15.0,10.0,93.0,21:00,5:00,public transport,white,8.0,False,21.0,0.5238095238095238,Medium (20-24),Lower (14-21)
14080,1,No,None,Visual,496F77,Female,Yes,64.0,8.0,16.0,16.0,14.0,99.0,22:30,6:30,private transport,green,8.0,False,24.0,0.6666666666666666,Medium (20-24),Middle (22-25)
14081,2,No,Sports,Auditory,2RG6LG,Female,Yes,63.0,16.0,3.0,16.0,19.0,95.0,21:30,5:30,public transport,black,8.0,False,19.0,0.15789473684210525,Small (14-19),Lower (14-21)
14082,1,Yes,None,Auditory,I0E1NG,Female,Yes,,13.0,8.0,16.0,9.0,97.0,22:30,6:30,private transport,yellow,8.0,False,21.0,0.38095238095238093,Medium (20-24),Lower (14-21)
14083,0,No,Sports,Auditory,UBQL62,Female,No,69.0,8.0,13.0,16.0,19.0,99.0,21:00,5:00,public transport,blue,8.0,False,21.0,0.6190476190476191,Medium (20-24),Lower (14-21)
14084,0,No,None,Visual,YDC6BD,Male,No,82.0,23.0,1.0,16.0,6.0,98.0,21:30,5:30,public transport,red,8.0,False,24.0,0.041666666666666664,Medium (20-24),Middle (22-25)
14085,0,No,Arts,Visual,UJW47V,Female,Yes,79.0,2.0,26.0,16.0,5.0,92.0,21:00,5:00,public transport,red,8.0,False,28.0,0.9285714285714286,Large (25-31),Higher (26-31)
14086,2,Yes,Sports,Visual,Z6PK3T,Female,No,72.0,4.0,16.0,16.0,7.0,95.0,23:00,7:00,walk,white,8.0,False,20.0,0.8,Medium (20-24),Lower (14-21)
14087,0,No,Arts,Auditory,2HCTXE,Female,No,55.0,17.0,5.0,16.0,12.0,91.0,21:30,5:30,public transport,black,8.0,False,22.0,0.22727272727272727,Medium (20-24),Middle (22-25)
14088,2,No,Clubs,Visual,SEALUU,Male,Yes,57.0,21.0,1.0,16.0,8.0,,21:00,5:00,public transport,yellow,8.0,False,22.0,0.045454545454545456,Medium (20-24),Middle (22-25)
14089,0,Yes,None,Visual,5LJ8G5,Male,Yes,85.0,16.0,5.0,15.0,7.0,93.0,22:30,6:30,private transport,white,8.0,False,21.0,0.23809523809523808,Medium (20-24),Lower (14-21)
14090,2,No,Clubs,Auditory,8IIM4S,Male,No,50.0,13.0,9.0,16.0,6.0,76.0,23:00,5:00,public transport,red,6.0,True,22.0,0.4090909090909091,Medium (20-24),Middle (22-25)
14091,1,No,None,Auditory,NVCPQX,Female,Yes,66.0,8.0,19.0,16.0,10.0,94.0,23:00,7:00,walk,yellow,8.0,False,27.0,0.7037037037037037,Large (25-31),Higher (26-31)
14092,1,No,Sports,Visual,B60UPI,Male,No,55.0,14.0,12.0,15.0,7.0,91.0,23:00,7:00,walk,green,8.0,False,26.0,0.46153846153846156,Large (25-31),Higher (26-31)
14093,2,Yes,Sports,Auditory,GT8KJF,Female,No,49.0,17.0,7.0,16.0,0.0,67.0,0:30,6:30,private transport,green,6.0,True,24.0,0.2916666666666667,Medium (20-24),Middle (22-25)
14094,2,Yes,None,Visual,ST48E4,Female,No,70.0,8.0,7.0,,8.0,97.0,22:30,6:30,private transport,blue,8.0,False,15.0,0.4666666666666667,Small (14-19),Lower (14-21)
14095,0,Yes,Arts,Visual,3G9I11,Female,No,82.0,10.0,8.0,15.0,6.0,93.0,21:30,5:30,public transport,red,8.0,False,18.0,0.4444444444444444,Small (14-19),Lower (14-21)
14096,2,No,Arts,Visual,01HL6P,Male,Yes,77.0,17.0,0.0,16.0,6.0,92.0,21:30,5:30,public transport,black,8.0,False,17.0,0.0,Small (14-19),Lower (14-21)
14099,2,No,Arts,Auditory,PARIH5,Male,Yes,69.0,19.0,4.0,15.0,11.0,94.0,22:00,6:00,private transport,blue,8.0,False,23.0,0.17391304347826086,Medium (20-24),Middle (22-25)
14100,1,No,Arts,Visual,TXDD3L,Female,No,49.0,17.0,13.0,16.0,3.0,98.0,23:00,7:00,walk,blue,8.0,False,30.0,0.43333333333333335,Large (25-31),Higher (26-31)
14101,2,No,None,Auditory,P72JRT,Male,Yes,70.0,15.0,4.0,16.0,6.0,100.0,21:30,5:30,public transport,black,8.0,False,19.0,0.21052631578947367,Small (14-19),Lower (14-21)
14102,0,No,None,Visual,Q58NJR,Female,Yes,98.0,18.0,3.0,16.0,9.0,92.0,21:00,5:00,public transport,green,8.0,False,21.0,0.14285714285714285,Medium (20-24),Lower (14-21)
14103,1,Yes,None,Auditory,5LT55Y,Female,Yes,69.0,6.0,15.0,16.0,12.0,100.0,22:00,6:00,private transport,yellow,8.0,False,21.0,0.7142857142857143,Medium (20-24),Lower (14-21)
14104,2,Yes,Clubs,Visual,GFYW8C,Male,No,73.0,16.0,4.0,15.0,9.0,99.0,22:00,6:00,private transport,yellow,8.0,False,20.0,0.2,Medium (20-24),Lower (14-21)
14105,1,No,Arts,Auditory,MKTDRA,Male,Yes,46.0,22.0,7.0,16.0,4.0,87.0,21:00,5:00,public transport,red,8.0,False,29.0,0.2413793103448276,Large (25-31),Higher (26-31)
14106,2,Yes,Clubs,Auditory,ZOBJBS,Male,Yes,44.0,13.0,11.0,15.0,12.0,80.0,1:00,7:00,walk,blue,6.0,True,24.0,0.4583333333333333,Medium (20-24),Middle (22-25)
14107,1,No,Sports,Visual,5HKOF6,Male,No,,27.0,3.0,15.0,11.0,96.0,23:00,7:00,walk,white,8.0,False,30.0,0.1,Large (25-31),Higher (26-31)
14108,1,Yes,None,Visual,VWDRAH,Male,No,76.0,16.0,4.0,16.0,7.0,93.0,21:00,5:00,public transport,green,8.0,False,20.0,0.2,Medium (20-24),Lower (14-21)
14109,1,No,None,Auditory,HG2NP1,Female,No,57.0,18.0,9.0,15.0,8.0,93.0,22:30,6:30,private transport,blue,8.0,False,27.0,0.3333333333333333,Large (25-31),Higher (26-31)
14110,1,No,Sports,Visual,6L243E,Female,No,50.0,22.0,8.0,16.0,18.0,58.0,2:00,7:00,walk,red,5.0,True,30.0,0.26666666666666666,Large (25-31),Higher (26-31)
14111,0,No,Arts,Visual,09NDWC,Male,Yes,91.0,15.0,6.0,16.0,6.0,90.0,22:30,6:30,private transport,yellow,8.0,False,21.0,0.2857142857142857,Medium (20-24),Lower (14-21)
14112,0,No,Clubs,Auditory,9IFHW6,Female,Yes,77.0,20.0,2.0,15.0,5.0,97.0,22:30,6:30,private transport,yellow,8.0,False,22.0,0.09090909090909091,Medium (20-24),Middle (22-25)
14113,1,Yes,None,Visual,BBKMSO,Male,Yes,90.0,20.0,1.0,15.0,6.0,97.0,21:30,5:30,public transport,green,8.0,False,21.0,0.047619047619047616,Medium (20-24),Lower (14-21)
14115,2,No,Sports,Visual,F2ZCL4,Male,No,68.0,16.0,7.0,16.0,9.0,90.0,22:30,6:30,private transport,black,8.0,False,23.0,0.30434782608695654,Medium (20-24),Middle (22-25)
14116,0,Yes,Arts,Auditory,N2PURL,Male,Yes,79.0,15.0,0.0,15.0,7.0,91.0,23:30,6:30,private transport,black,7.0,False,15.0,0.0,Small (14-19),Lower (14-21)
14118,2,No,Sports,Visual,RVQBT4,Female,No,69.0,2.0,19.0,15.0,12.0,93.0,21:30,5:30,public transport,white,8.0,False,21.0,0.9047619047619048,Medium (20-24),Lower (14-21)
14119,0,No,Arts,Visual,HI4M9V,Female,Yes,74.0,17.0,11.0,15.0,14.0,100.0,22:00,6:00,private transport,green,8.0,False,28.0,0.39285714285714285,Large (25-31),Higher (26-31)
14120,2,Yes,None,Visual,WBL7FT,Male,Yes,79.0,14.0,0.0,15.0,9.0,98.0,22:00,6:00,private transport,red,8.0,False,14.0,0.0,Small (14-19),Lower (14-21)
14121,1,No,Sports,Visual,RNWNSL,Female,Yes,72.0,20.0,4.0,15.0,9.0,91.0,21:30,5:30,public transport,white,8.0,False,24.0,0.16666666666666666,Medium (20-24),Middle (22-25)
14122,1,No,Sports,Auditory,O1ZSCK,Male,Yes,59.0,27.0,4.0,16.0,11.0,91.0,21:00,5:00,public transport,red,8.0,False,31.0,0.12903225806451613,Large (25-31),Higher (26-31)
14123,0,No,Arts,Auditory,7YX4KX,Female,Yes,99.0,14.0,7.0,15.0,8.0,96.0,22:30,6:30,private transport,blue,8.0,False,21.0,0.3333333333333333,Medium (20-24),Lower (14-21)
14124,1,No,None,Visual,70O3B5,Male,Yes,81.0,18.0,7.0,16.0,5.0,98.0,22:00,6:00,private transport,red,8.0,False,25.0,0.28,Large (25-31),Middle (22-25)
14126,1,No,Clubs,Auditory,LG3438,Male,Yes,48.0,25.0,5.0,16.0,8.0,92.0,23:00,7:00,walk,black,8.0,False,30.0,0.16666666666666666,Large (25-31),Higher (26-31)
14127,1,Yes,Clubs,Auditory,1G0STP,Male,Yes,47.0,22.0,3.0,15.0,5.0,95.0,21:30,5:30,public transport,yellow,8.0,False,25.0,0.12,Large (25-31),Middle (22-25)
14128,0,No,Sports,Visual,JXLH2N,Male,No,79.0,13.0,14.0,15.0,6.0,99.0,22:00,6:00,private transport,black,8.0,False,27.0,0.5185185185185185,Large (25-31),Higher (26-31)
14131,1,Yes,Clubs,Visual,KVFXFL,Male,Yes,62.0,21.0,6.0,16.0,18.0,94.0,23:00,7:00,walk,red,8.0,False,27.0,0.2222222222222222,Large (25-31),Higher (26-31)
14132,0,Yes,Arts,Visual,26FOVP,Male,No,75.0,12.0,3.0,16.0,5.0,93.0,22:30,6:30,private transport,yellow,8.0,False,15.0,0.2,Small (14-19),Lower (14-21)
14133,0,Yes,Clubs,Auditory,LWESZU,Male,Yes,75.0,13.0,2.0,16.0,18.0,94.0,22:30,6:30,private transport,red,8.0,False,15.0,0.13333333333333333,Small (14-19),Lower (14-21)
14134,1,No,Clubs,Auditory,FMZXJ5,Male,No,,29.0,0.0,16.0,14.0,98.0,21:00,5:00,public transport,blue,8.0,False,29.0,0.0,Large (25-31),Higher (26-31)
14135,0,No,None,Visual,ZAB99E,Male,Yes,81.0,11.0,13.0,15.0,10.0,90.0,22:00,6:00,private transport,white,8.0,False,24.0,0.5416666666666666,Medium (20-24),Middle (22-25)
14136,2,No,Arts,Visual,NHZA47,Male,No,54.0,18.0,2.0,16.0,6.0,96.0,22:00,6:00,private transport,blue,8.0,False,20.0,0.1,Medium (20-24),Lower (14-21)
14137,0,No,Sports,Visual,ZAWEJ9,Female,Yes,65.0,15.0,5.0,15.0,18.0,97.0,22:30,6:30,private transport,black,8.0,False,20.0,0.25,Medium (20-24),Lower (14-21)
14138,1,No,Clubs,Auditory,9JF45Y,Female,No,47.0,4.0,26.0,16.0,5.0,92.0,23:00,7:00,walk,green,8.0,False,30.0,0.8666666666666667,Large (25-31),Higher (26-31)
14139,1,No,Arts,Auditory,NWRMT9,Female,No,51.0,24.0,6.0,16.0,10.0,97.0,22:30,6:30,private transport,green,8.0,False,30.0,0.2,Large (25-31),Higher (26-31)
14140,2,Yes,Sports,Visual,GB5MSQ,Male,No,69.0,13.0,2.0,16.0,13.0,96.0,23:00,7:00,walk,white,8.0,False,15.0,0.13333333333333333,Small (14-19),Lower (14-21)
14141,1,No,Arts,Auditory,FTQUHL,Female,Yes,69.0,17.0,11.0,16.0,5.0,95.0,22:30,6:30,private transport,green,8.0,False,28.0,0.39285714285714285,Large (25-31),Higher (26-31)
14142,2,No,Sports,Auditory,VAGS7E,Female,Yes,56.0,10.0,8.0,16.0,7.0,100.0,21:00,5:00,public transport,green,8.0,False,18.0,0.4444444444444444,Small (14-19),Lower (14-21)
14143,1,Yes,Sports,Auditory,91IO05,Female,No,76.0,5.0,16.0,16.0,10.0,97.0,21:30,5:30,public transport,black,8.0,False,21.0,0.7619047619047619,Medium (20-24),Lower (14-21)
14144,1,Yes,None,Visual,CVD4G1,Male,Yes,96.0,11.0,6.0,16.0,8.0,93.0,22:30,6:30,private transport,black,8.0,False,17.0,0.35294117647058826,Small (14-19),Lower (14-21)
14145,0,Yes,Clubs,Visual,CI7G5Y,Male,No,78.0,16.0,4.0,15.0,8.0,95.0,22:00,6:00,private transport,white,8.0,False,20.0,0.2,Medium (20-24),Lower (14-21)
14146,2,No,Arts,Auditory,MH5UKJ,Male,No,62.0,10.0,10.0,15.0,18.0,99.0,21:00,5:00,public transport,blue,8.0,False,20.0,0.5,Medium (20-24),Lower (14-21)
14147,0,No,None,Auditory,RT0TH3,Female,Yes,95.0,19.0,2.0,15.0,10.0,99.0,23:00,7:00,walk,red,8.0,False,21.0,0.09523809523809523,Medium (20-24),Lower (14-21)
14148,0,No,Sports,Auditory,FUT5GP,Male,No,77.0,18.0,3.0,16.0,7.0,96.0,23:00,7:00,walk,yellow,8.0,False,21.0,0.14285714285714285,Medium (20-24),Lower (14-21)
14150,0,No,None,Visual,PHZPR7,Female,Yes,89.0,9.0,10.0,15.0,8.0,95.0,21:30,5:30,public transport,green,8.0,False,19.0,0.5263157894736842,Small (14-19),Lower (14-21)
14151,0,No,None,Visual,A2O9JM,Female,No,81.0,1.0,26.0,15.0,5.0,95.0,21:30,5:30,public transport,blue,8.0,False,27.0,0.9629629629629629,Large (25-31),Higher (26-31)
14152,2,No,Sports,Visual,EMEUES,Male,No,69.0,12.0,10.0,16.0,16.0,96.0,21:00,5:00,public transport,green,8.0,False,22.0,0.45454545454545453,Medium (20-24),Middle (22-25)
14153,1,Yes,Arts,Auditory,4M1WV1,Male,Yes,66.0,17.0,4.0,16.0,16.0,92.0,23:00,6:00,private transport,black,7.0,False,21.0,0.19047619047619047,Medium (20-24),Lower (14-21)
14155,1,Yes,Clubs,Visual,67CLB3,Male,No,48.0,19.0,11.0,15.0,5.0,96.0,22:30,6:30,private transport,yellow,8.0,False,30.0,0.36666666666666664,Large (25-31),Higher (26-31)
14156,1,Yes,None,Visual,3V7O8I,Female,Yes,93.0,5.0,16.0,15.0,9.0,98.0,22:00,6:00,private transport,red,8.0,False,21.0,0.7619047619047619,Medium (20-24),Lower (14-21)
14157,0,Yes,None,Visual,48MKZC,Male,Yes,86.0,16.0,1.0,16.0,7.0,,21:30,5:30,public transport,green,8.0,False,17.0,0.058823529411764705,Small (14-19),Lower (14-21)
14158,0,Yes,None,Visual,F1CZJQ,Male,No,82.0,12.0,8.0,15.0,9.0,99.0,21:00,5:00,public transport,white,8.0,False,20.0,0.4,Medium (20-24),Lower (14-21)
14159,1,Yes,Clubs,Auditory,DVCAAP,Female,No,,8.0,17.0,16.0,17.0,94.0,21:30,5:30,public transport,blue,8.0,False,25.0,0.68,Large (25-31),Middle (22-25)
14160,1,Yes,Clubs,Visual,M3PO5M,Male,No,45.0,23.0,7.0,15.0,6.0,60.0,1:30,6:30,private transport,red,5.0,True,30.0,0.23333333333333334,Large (25-31),Higher (26-31)
14161,1,No,Clubs,Auditory,EC0CAY,Female,Yes,57.0,0.0,30.0,15.0,11.0,96.0,22:30,6:30,private transport,blue,8.0,False,30.0,1.0,Large (25-31),Higher (26-31)
14162,1,No,Sports,Visual,K4MDSK,Male,No,52.0,23.0,7.0,16.0,17.0,97.0,21:30,5:30,public transport,yellow,8.0,False,30.0,0.23333333333333334,Large (25-31),Higher (26-31)
14163,1,Yes,None,Visual,8L8YV3,Male,Yes,87.0,21.0,0.0,15.0,6.0,92.0,22:00,6:00,private transport,yellow,8.0,False,21.0,0.0,Medium (20-24),Lower (14-21)
14164,1,No,Sports,Auditory,HZWKG2,Male,No,62.0,14.0,14.0,16.0,8.0,97.0,21:00,5:00,public transport,green,8.0,False,28.0,0.5,Large (25-31),Higher (26-31)
14165,2,No,Sports,Auditory,FD4SX8,Female,Yes,39.0,18.0,6.0,15.0,13.0,57.0,1:30,6:30,private transport,yellow,5.0,True,24.0,0.25,Medium (20-24),Middle (22-25)
14166,2,No,Clubs,Auditory,7DKJJA,Female,No,56.0,15.0,5.0,16.0,10.0,93.0,22:30,6:30,private transport,green,8.0,False,20.0,0.25,Medium (20-24),Lower (14-21)
14167,2,Yes,None,Visual,2PP17U,Female,No,73.0,18.0,2.0,16.0,15.0,95.0,22:30,6:30,private transport,black,8.0,False,20.0,0.1,Medium (20-24),Lower (14-21)
14169,0,No,Sports,Visual,P2CLHJ,Male,No,75.0,17.0,10.0,15.0,6.0,98.0,22:30,6:30,private transport,green,8.0,False,27.0,0.37037037037037035,Large (25-31),Higher (26-31)
14170,1,No,Sports,Auditory,WZ46RU,Female,Yes,35.0,15.0,13.0,15.0,14.0,45.0,1:00,5:00,public transport,yellow,4.0,True,28.0,0.4642857142857143,Large (25-31),Higher (26-31)
14171,0,No,Sports,Auditory,VJG508,Female,No,64.0,0.0,27.0,15.0,7.0,95.0,21:30,5:30,public transport,blue,8.0,False,27.0,1.0,Large (25-31),Higher (26-31)
14173,0,Yes,Sports,Visual,JV1HDR,Female,No,87.0,14.0,2.0,16.0,10.0,93.0,21:30,5:30,public transport,red,8.0,False,16.0,0.125,Small (14-19),Lower (14-21)
14174,1,Yes,Sports,Auditory,XFXZ5T,Female,Yes,47.0,2.0,23.0,16.0,5.0,68.0,0:30,6:30,private transport,green,6.0,True,25.0,0.92,Large (25-31),Middle (22-25)
14175,2,No,Clubs,Auditory,NMO1JS,Male,Yes,56.0,17.0,5.0,15.0,19.0,100.0,22:30,6:30,private transport,white,8.0,False,22.0,0.22727272727272727,Medium (20-24),Middle (22-25)
14176,2,Yes,Clubs,Auditory,WS0NRP,Female,Yes,48.0,8.0,10.0,15.0,15.0,95.0,23:00,7:00,walk,white,8.0,False,18.0,0.5555555555555556,Small (14-19),Lower (14-21)
14177,2,No,Clubs,Auditory,64VPTZ,Female,No,53.0,3.0,16.0,15.0,19.0,92.0,22:30,5:30,public transport,red,7.0,False,19.0,0.8421052631578947,Small (14-19),Lower (14-21)
14178,1,No,Sports,Auditory,9S1IJW,Female,Yes,59.0,5.0,19.0,15.0,15.0,92.0,22:00,6:00,private transport,yellow,8.0,False,24.0,0.7916666666666666,Medium (20-24),Middle (22-25)
14179,1,Yes,Sports,Auditory,2WS530,Female,No,49.0,24.0,1.0,16.0,2.0,68.0,0:30,6:30,private transport,blue,6.0,True,25.0,0.04,Large (25-31),Middle (22-25)
14180,0,No,None,Visual,5G3GIU,Male,Yes,77.0,19.0,2.0,15.0,8.0,99.0,22:00,6:00,private transport,blue,8.0,False,21.0,0.09523809523809523,Medium (20-24),Lower (14-21)
14181,2,No,None,Visual,RJ88YV,Male,Yes,60.0,10.0,12.0,16.0,15.0,99.0,22:30,6:30,private transport,white,8.0,False,22.0,0.5454545454545454,Medium (20-24),Middle (22-25)
14182,2,No,Sports,Visual,5IAC53,Female,Yes,80.0,6.0,11.0,16.0,9.0,,21:30,5:30,public transport,yellow,8.0,False,17.0,0.6470588235294118,Small (14-19),Lower (14-21)
14183,0,Yes,None,Auditory,WAQH87,Female,Yes,84.0,3.0,18.0,16.0,9.0,96.0,21:30,5:30,public transport,black,8.0,False,21.0,0.8571428571428571,Medium (20-24),Lower (14-21)
14184,0,No,Clubs,Visual,EXRRGI,Male,Yes,78.0,11.0,13.0,16.0,9.0,100.0,23:00,7:00,walk,black,8.0,False,24.0,0.5416666666666666,Medium (20-24),Middle (22-25)
14185,1,Yes,Arts,Auditory,IKUM51,Female,No,46.0,26.0,4.0,15.0,8.0,92.0,22:00,6:00,private transport,yellow,8.0,False,30.0,0.13333333333333333,Large (25-31),Higher (26-31)
14186,1,Yes,None,Auditory,42UK7I,Female,No,87.0,16.0,1.0,15.0,8.0,96.0,22:30,6:30,private transport,black,8.0,False,17.0,0.058823529411764705,Small (14-19),Lower (14-21)
14188,0,No,Sports,Auditory,9ULFQZ,Male,Yes,79.0,21.0,2.0,15.0,8.0,90.0,22:30,6:30,private transport,white,8.0,False,23.0,0.08695652173913043,Medium (20-24),Middle (22-25)
14189,2,No,None,Visual,EGM4CT,Female,Yes,79.0,15.0,4.0,16.0,6.0,100.0,22:00,6:00,private transport,red,8.0,False,19.0,0.21052631578947367,Small (14-19),Lower (14-21)
14190,2,Yes,Clubs,Visual,HLQ6T9,Female,No,73.0,0.0,20.0,16.0,15.0,94.0,22:00,6:00,private transport,black,8.0,False,20.0,1.0,Medium (20-24),Lower (14-21)
14191,0,No,Arts,Auditory,1Y14N8,Male,No,63.0,20.0,7.0,16.0,16.0,96.0,21:00,5:00,public transport,blue,8.0,False,27.0,0.25925925925925924,Large (25-31),Higher (26-31)
14192,1,No,Clubs,Visual,E7ZCJI,Male,Yes,67.0,15.0,9.0,16.0,12.0,98.0,22:00,6:00,private transport,white,8.0,False,24.0,0.375,Medium (20-24),Middle (22-25)
14193,2,No,Arts,Visual,WJPUQZ,Female,No,53.0,3.0,16.0,15.0,18.0,97.0,23:00,7:00,walk,blue,8.0,False,19.0,0.8421052631578947,Small (14-19),Lower (14-21)
14195,2,No,Arts,Visual,OZC5KW,Female,No,72.0,4.0,18.0,16.0,13.0,94.0,21:30,5:30,public transport,green,8.0,False,22.0,0.8181818181818182,Medium (20-24),Middle (22-25)
14196,0,No,Arts,Auditory,M584UG,Female,Yes,,15.0,10.0,16.0,10.0,94.0,21:30,5:30,public transport,yellow,8.0,False,25.0,0.4,Large (25-31),Middle (22-25)
14197,1,No,Arts,Visual,Y3Q0RJ,Male,No,55.0,15.0,11.0,15.0,8.0,95.0,22:30,6:30,private transport,red,8.0,False,26.0,0.4230769230769231,Large (25-31),Higher (26-31)
14198,2,No,None,Auditory,BDJJSY,Male,Yes,70.0,19.0,2.0,15.0,10.0,93.0,21:00,5:00,public transport,green,8.0,False,21.0,0.09523809523809523,Medium (20-24),Lower (14-21)
14199,0,No,None,Auditory,URVY0G,Female,Yes,71.0,9.0,12.0,16.0,10.0,92.0,21:00,5:00,public transport,black,8.0,False,21.0,0.5714285714285714,Medium (20-24),Lower (14-21)
14200,2,No,Sports,Visual,7NAKTH,Female,Yes,72.0,12.0,7.0,15.0,6.0,,22:00,6:00,private transport,white,8.0,False,19.0,0.3684210526315789,Small (14-19),Lower (14-21)
14201,2,No,Clubs,Visual,XBXCVX,Female,No,62.0,10.0,10.0,15.0,17.0,99.0,21:00,5:00,public transport,red,8.0,False,20.0,0.5,Medium (20-24),Lower (14-21)
14202,0,Yes,None,Visual,S4Q4BR,Female,No,83.0,15.0,5.0,16.0,7.0,92.0,22:30,6:30,private transport,blue,8.0,False,20.0,0.25,Medium (20-24),Lower (14-21)
14203,2,Yes,Sports,Visual,9026RL,Female,Yes,77.0,0.0,14.0,15.0,9.0,98.0,22:30,6:30,private transport,black,8.0,False,14.0,1.0,Small (14-19),Lower (14-21)
14204,0,No,Sports,Visual,B21Y1F,Male,Yes,61.0,18.0,2.0,16.0,16.0,94.0,21:30,5:30,public transport,white,8.0,False,20.0,0.1,Medium (20-24),Lower (14-21)
14205,2,No,None,Auditory,UN9WU9,Male,Yes,60.0,17.0,3.0,15.0,10.0,98.0,21:30,5:30,public transport,green,8.0,False,20.0,0.15,Medium (20-24),Lower (14-21)
14206,1,No,Arts,Auditory,JPPBB7,Female,No,50.0,23.0,2.0,16.0,11.0,51.0,2:30,6:30,private transport,red,4.0,True,25.0,0.08,Large (25-31),Middle (22-25)
14207,1,Yes,Clubs,Auditory,HFCU6W,Male,Yes,78.0,17.0,3.0,15.0,7.0,99.0,22:30,6:30,private transport,yellow,8.0,False,20.0,0.15,Medium (20-24),Lower (14-21)
14209,1,Yes,None,Visual,YZINU0,Male,No,91.0,21.0,0.0,15.0,5.0,98.0,21:30,5:30,public transport,green,8.0,False,21.0,0.0,Medium (20-24),Lower (14-21)
14210,0,Yes,Sports,Auditory,F0QSV2,Male,Yes,75.0,11.0,4.0,16.0,8.0,91.0,22:30,5:30,public transport,black,7.0,False,15.0,0.26666666666666666,Small (14-19),Lower (14-21)
14211,1,Yes,Clubs,Auditory,0JCTMC,Male,Yes,80.0,15.0,2.0,16.0,5.0,97.0,21:30,5:30,public transport,white,8.0,False,17.0,0.11764705882352941,Small (14-19),Lower (14-21)
14212,1,No,Clubs,Auditory,BJYJYF,Female,Yes,57.0,27.0,0.0,15.0,7.0,93.0,21:30,5:30,public transport,black,8.0,False,27.0,0.0,Large (25-31),Higher (26-31)
14213,2,No,Arts,Auditory,R2QAL1,Male,No,61.0,16.0,4.0,16.0,8.0,95.0,22:30,6:30,private transport,yellow,8.0,False,20.0,0.2,Medium (20-24),Lower (14-21)
14216,1,No,Clubs,Visual,9WWY29,Female,Yes,57.0,7.0,23.0,16.0,14.0,99.0,22:30,6:30,private transport,black,8.0,False,30.0,0.7666666666666667,Large (25-31),Higher (26-31)
